"","funny","user_id","review_id","text","business_id","stars","date","useful","type","cool"
"3521",4,"Uwu72w77MPox942_GnCS7g","Vx7eWHxbJ9FL-DNuEXHEEg","(note: I posted this review prior to realizing that as of earlier this week, they've moved down the street with their sister restaurant, Le Canard Mort. Hopefully the intimate atmosphere of the old place remains!)

I almost hate to write a review of this place, because I don't want anyone to know about it and thus be able to keep this wonderfully intimate French restaurant all to myself and my husband. Every time we come here, it's not very crowded and we're free to make goo-goo eyes at each other over dinner without making anyone want to toss their moules frites. But, this place is too sweet not to share, so consider yourselves warned if you spot us in a corner, canoodling over crevettes. ;) 

Standouts here include the escargot poutine (yes, you read that right!) and the coq au vin. Both items are rich, hearty, and perfect stick-to-your-ribs comfort food. I also really like the duck breast with cassoulet, which is another hearty choice. The filet and frites are also good, but nothing special. 

The wine list is decent; on the small side, but well-curated. The server, a lovely Montreal woman, sets the atmosphere with her lovely French accent and welcoming (if slightly frazzled) attitude. Food comes out reasonably quickly, and I've already blathered on about the romantic, intimate atmosphere. Highly recommended.","205IU_t4t0kzCfHN06fyKg",4,"2012-02-26",3,"review",3
"3522",0,"xS3jJSVM7z9ntrrBJI-aTA","tZ8SMXDj3SVEqJX168PX2w","Map location on Yelp site incorrect, restaurant near Logan and Queen","205IU_t4t0kzCfHN06fyKg",5,"2013-01-29",0,"review",0
"3523",0,"8wO824EEKjzD27vj6tGo-Q","W3RdxFrnp9NXHg56dmL5AA","Food is mixed ... Elk is delicious, cassoulet is very hearty, French onion soup is pretty good, beet salad is fresh.  Service has a bit of a take it or leave it attitude - didn't like our request to decant our wine. Cozy room - meaning not a lot of room between table - but comfortable chairs. Bathrooms are rustic and excessively bright.  With attention this will become a very good neighborhood restaurant.","205IU_t4t0kzCfHN06fyKg",3,"2011-01-22",0,"review",0
"3524",0,"gERF_TDJo1peD0Iqxcgkqw","0hXLLRRRZVfxFjx0dCoeDg","Absolutely loved it! Food quality was superb with all the vegetables seasoned and cooked to perfection. I will surely be back!","205IU_t4t0kzCfHN06fyKg",5,"2011-04-23",0,"review",1
"3525",0,"RwsG1_ni-xraLUl5J1GIvw","aMQCz2F2o8sTXPoGaR3k9A","If you have ever been to a Tj Maxx  or Ross that is unorganized and dirty this store is not like that. I never see items on the floor or sections poorly stocked. The employees here always seem very cheerful and helpful. The only drawback I do have about this location is they do not have a men's selection of shoes. Other than that regardless of what you think of unlv area you should give this store a shot!","6YV0YEHJKjVrwTCiyCYJhQ",4,"2015-08-11",1,"review",0
"3526",1,"9yvbAIo1XlOvMOpMqdJBcQ","QFwzhxLQdaURunvGfUnjpA","I've been to quite a few TJ Maxx's in my life. This one tops them all! First off, nothing was on the floor. The aisles are clearly marked and clothes on the each rack were sized from smallest to largest. They had alot of brand names like what you might find in Nordstroms - Michael Kors and even Chloe. No, they don' carry Channel but they have a great selection. 
...And OMG they have luggage. I picked up a 20in Samsonite carry-on piece for 39.99. They have purses too, I didn't spend much time in there but I saw Doone and Burke, and Coach. I suppose for many -that's all you need. 
Home Furnishings was also a delight to see appx 99% searchable and not broken. 
I'd stop by here again next time I'm visiting...:)","6YV0YEHJKjVrwTCiyCYJhQ",4,"2009-01-24",2,"review",1
"3527",1,"UYcmGbelzRa0Q6JqzLoguw","gZNCXdDiynGRczQ2qYHq3g","They have no men's shoe section. Really? Since this is the only reason we came here, that was a bust. I've been to this location on quite a few occasions and have never been that excited by their selection. It's a good place to browse, but I never end up finding that much to actually buy.","6YV0YEHJKjVrwTCiyCYJhQ",3,"2012-12-13",2,"review",1
"3528",0,"fiGqQ7pIGKyZ9G0RqWLMpg","CtZdyDocKYqL95NHhNc5tg","Out of all the locations, this is the one I frequent the most. This is a very clean store and is very well organized. When you walk in, there is a luggage section, jewelry counter, cosmetic/body care section (scan the markdowns), wallets & handbag section (more later), lingerie section ( check the bras, ladies), and shoe department (I always check this section). Towards the middle of the store is the women's clothing and furniture (nice selection, reminds me of Pier 1 Imports, but cheaper). The section behind the shoe department is the housewares, decor, cooking, books (small but worth checking out), small gifts (stationery), & linens departments. The other end of the store is men's clothing and kid's clothing, plus toys too. The front caps near the registers (down the way from the luggage and entrance/exit doors) feature certain items usually related to the season or closest holiday, like Jelly Belly jelly beans around Christmas time. 

The selection of designer handbags varies from Coach, Dooney & Bourke, Michael Kors, Kathy Van Zeeland, LeSportsac, and many other brands, at prices near outlet store prices. The last few racks are all markdowns. 

We came here a couple weeks ago and saw Dina Titus shopping (with her mom)- I hadn't seen her in person since I took her class at UNLV. She looks the same!

If I am alone, I can browse all the departments. I usually come here a lot around Christmas time. It's easy to find gifts here. Sometimes, there is a good amount of Harry & David products (fine foods- delicious- you need to try it- we've introduced it to some family & friends).

If you don't find anything here, go down the street to the sister store, Marshall's- another great off-price store with so many designer labels.","6YV0YEHJKjVrwTCiyCYJhQ",4,"2010-08-08",4,"review",0
"3529",0,"CbzG0CZn_RZyP-zPyRNApQ","qaeM3tgbrDAZsg2fnRpSpw","Nothing wrong with the overall store. However there coordinator named Tracy K is very rude, has a bad attitude, and is unprofessional. She doesn't know customer service. Not once said hello or thank you while ringing me out and she gives you this face like your nothing her when you ask her a question.","6YV0YEHJKjVrwTCiyCYJhQ",2,"2015-11-14",0,"review",0
"3530",0,"hWeqf8Am79GhK7RzbEOn7g","hIjdMAoL7bW-3wOISadsbA","This is the first tj max I've been too. It's clean and organized unlike shopping in a Ross. There's a lot of name brand clothes inside and there are a lot of plus sized clothes in this store. The floors are clear and all the racks are neat and tidy. It's very easy to find a size or find anything you're looking for in this store.","6YV0YEHJKjVrwTCiyCYJhQ",5,"2014-01-04",1,"review",1
"3531",3,"aTVOFTxVdfdIhdPxcEt1Vg","TTEwunmdteUg0EwoiwE2Lg","When one thinks of Vegas, one thinks of awesome desert heat.  Yeeeeeah...not when it's the end of October and definitely not if you are coming in from Taiwan after 2 weeks of nice tropical weather.

No - of course the week that we would be here - would be the week that it was FREEZING.

So we headed over to the TJ Maxx to look for cheap sweaters so we wouldn't die of hypothermia in our tank tops and shorts.

OK.  It was the end of October, beginning of November...and there was only half a rack of sweaters.  I am not even kidding.  And they were - of course - ugly as sin.  *Sigh*.

Still...it was warm enough to keep me alive so I could write this review...and the sales guy who rang us up was pretty hilarious (he was telling us about his highly inappropriate Halloween costume), so it could have been worse.","6YV0YEHJKjVrwTCiyCYJhQ",3,"2011-11-28",4,"review",2
"3532",0,"tmPv01oML3Fm5AXoIY8-ww","WOyCgrXO87yYLxWGUKGU-Q","This is a nice set up, but really lacking on stuff to buy.  I was looking for some cheap dress shoes for dinner and they had NOTHING...very disappointed.","6YV0YEHJKjVrwTCiyCYJhQ",3,"2012-01-01",0,"review",0
"3533",6,"P1JqTh13dpAZ16U1ZPw_IA","pMDCdh39U75rCBG_oxy98A","I am a Fashionista!

Seriously, I like boutiques and finding really cute unusual pieces of clothing,  but lets be real,  there aren't many boutiques around theses days. Plan deaux; TJ Maxx!

This TJ is located next to many other shopping options, seems a little touristy, but this could be the reason why this store always has good finds and never disappoints.  I find the cutest outfits and 
shoes and even stuff for our house.
I also love the packaged flavored coffees. I bought a delicious Madagascar Vanilla coffee for under 6.00 a bag.

The childrens clothing has cute outfits in designer labels but price pointed at Target prices. 

I love this TJ.","6YV0YEHJKjVrwTCiyCYJhQ",5,"2015-09-12",7,"review",8
"3534",1,"lluNN1aQlFN7NQQ2BxFBUQ","4GSLgziMcY1x-jsDCGIE3Q","I love this store! Whenever I'm in the area (ahem.. grubbing at Yama) I always make a stop here. I'm a big fan of their candle selection- you can always find a scent you like in a good brand for half the price you'd spend buying it in a department store.

I also keep an eye on their dutch ovens; they have a nice selection from Cuisinart to Le Creuset! Wine glasses, vases, OXO storage items.. I've also purchased a handful of really great finds in their apparel selection.  

This place is heavenly!","6YV0YEHJKjVrwTCiyCYJhQ",5,"2013-04-08",4,"review",1
"3535",3,"nmdkHL2JKFx55T3nq5VziA","ltp_dUz9kxM27C_W1kF8Ig","If there is a TJ Maxx in the area and i have time to kill, it's always a good place to see if you can find a great deal.
This is an older location, but well stocked.
Nice service, good selection in both clothing and decor items, always worth a look.","6YV0YEHJKjVrwTCiyCYJhQ",4,"2015-08-04",2,"review",3
"3536",0,"YARgq2pHMsbI2DTUWSWLsg","AF9QZbv9nZ3qPPFJsZSG6g","I had a great time shopping at this location because it beats the other location ( especially the TJMaxx on Rainbow & Lake Mead ) with more selections. However, Upon completing my transaction with the cash register, my check card was frozen & I had to briefly call my bank to release the hold. I am very much unhappy with the way the Store Manager at this location handled the situation. It didn't take more than 5 mins for me to call my bank,& the Store Manager was telling my cashier to rush because there is a long line. And she kept stating it behind my back. My cashier said she couldn't stop my transaction Bec I already made a partial payment. This made me feel so uncomfortable & made me feel I was the cause of the tension. I tried my best to keep cool & Although my cashier handled it with such professionalism. I was still very upset walking out of that store.  This Store Manager was rude, & if the problem was the line, rather than make an issue of the situation & instead of delegating & bitching about it, she could have solved the problem & went behind the booth to help start ringing some customers. I know as a customer who had spent more than $300 in that store, should be treated with respect & not made to feel like a culprit. I hope this goes to their corporate office.","6YV0YEHJKjVrwTCiyCYJhQ",3,"2015-11-12",0,"review",0
"3537",1,"RrLRd9M2Q6iYCNnKMZsdtw","3Yc4Zj3hb5R5cNUbOr5N4g","A nice addition to the douche district! A few blocks away from work (I REALLY like where I work), and offering very interesting tea selections, I am already hooked! 

I found them by chance (and, please don't tell Yelp managers, but they do offer deals almost everyday on premium teas via a Toronto-based deal site, who doesn't love cheap  awesome tea?)  after tasting their teas at Moksha downtown. The COCOA TEA O-M-G. I bought a bag and it lasted less than a week. Perfect for the season!

I am willing to spend money on their matchas and more of the cocoa tea. It's basically cocoa shells, I suggest mixing it with a base tea, and adding some milk to get a delicious tea latte. But if you want a skinny hot cocoa, just make a tea of cocoa shells and pour some steamed milk on top, IT ACTUALLY TASTES BETTER THAN CARNATION, I SWEAR. 

They could be better, though: they could offer more tea accessories (the basics: paper filters, tea tumblers...) and it's very small, so you will probably order tea-to-go. I hope they grow and offer more products and space for their customers, it will be awesome!","Q-lz4ZAYDGk0kE-P2Hncsg",4,"2011-11-30",4,"review",2
"3538",0,"6Gf4Ewj7bKTlkTsIHGp1wA","ih8SDDbOkPe74eVvBU5Vmw","This review pertains to purchasing tea drinks rather than loose tea.

I would love nothing more than to like this place. I truly love to support the small business. But unfortunately my tea was not even mediocre - it was terrible. My friend got a tea too and it was medicore.

I had the chai tea and it was just so watery. Just really not good at all. And even if I saw beyond the wateryness I don't think the flavor was there at all. 

Just avoid. Sad but true.","Q-lz4ZAYDGk0kE-P2Hncsg",1,"2011-12-22",0,"review",0
"3539",1,"CxDOIDnH8gp9KXzpBHJYXw","eN2nr_rGWjYNBjnfWmNjLg","Tea Tea Tea!! You know how I love loose leaf Tea shop!

Herbal infusions Tea Co is one of those small cute tea shop, that I love to visit. More like a take out place since there are really only 2 seats and with such a small space it is really hard to chill.. :)

Tea selections are wonderful.. you should definitely go to their website and take a look of their selections before going into the store, so you won't be overwhelmed!!

Coconut Custard Rooibos tasted like a liquid dessert., without the calories. It has a rich and heavy body with a hint of coconut... I was sipping that while I was waiting for my yoga class at Yoga Tree Downtown!  SWEET!!","Q-lz4ZAYDGk0kE-P2Hncsg",3,"2011-06-13",2,"review",2
"3540",0,"yaWnpONXlvdXbi36aKcznw","OlZUAYk6xu8QqJVuolBwYA","If you love tea, this place is tea nirvana. Even if you are not a big tea drinker, you will definitely find something you will go nuts for. It is also a great place for gifts.
It is a small independantly-owned shop run by Dan who is a mad scientist with tea. There are a ton of different flavors from sweet, to smokey, to creamy, to nutty, to delicate and complex. You could find teas that mimic flavors of your favorite dessert or cocktail.

In addition to selling loose teas, Dan could brew you a cup to enjoy (hot or iced).
Definitely try the Cacao tea. Cacao, not to be confused with Cocoa, is the raw bean which chocolate and cocoa is made from. The strong aroma is rich and chocolatety and the flavour is spicy and like bitter dark chocolate. Best of all it is caffine free so you can enjoy it at night.
The apple smoked bacon tea is not as scary as it sounds -- it smells awesome.

The shop which carries about a 100 different tea flavours could be very daunting to choose which tea to try, but the wall of tea is grouped in different categories: decafinated, black, green and white teas. Dan is also good at choosing the right tea for you if you are still indecisive.

Dan works on new flavours all the time, so be sure to check in once in a while to see what he has brewing (pardon the pun).

You probably seen David's Teas everywhere, but this little shop is really cool and special, plus I like to support my independant neighborhood stores.","Q-lz4ZAYDGk0kE-P2Hncsg",5,"2011-12-15",1,"review",1
"3541",0,"N0qq4upibIRvLzE2SzVPtQ","denCN0829dg1X65NlB1abw","Tea infused syrups for cocktails! I bought the orange blossom oolong myself, and it makes a killer drink. (They provided a recipe as well) Now I get to make ""Me Love You Oolong Time"" at home! 

Chatting with the owner, I learned that they do small group tea mixology classes, teaching you and your friends how to mix your own tea infused cocktails. Sounds fun, and was priced right. Definitely a more interesting team building exercise than some. I will be back next time I am in the area.","Q-lz4ZAYDGk0kE-P2Hncsg",4,"2011-12-30",2,"review",1
"3542",0,"qCYSdhsOzHBKT-V72BiYNA","cYq0pIiVArDLDeanYiOCiw","EDIT: This location is closed.


#1 World Iced Tea Champion -- that's what it says on their sign outside, so we had to go in and try it since it's so close to work. Apparently only one of their teas won, the Eucalyptus Grapefruit Tea, but we didn't know that before we ordered.

We walked into a tiny space with a floral aroma. We wanted the iced tea, obviously, but didn't know which one to order. The employee suggested the Sweet Mango, we took a sniff out of their many transparent containers, and decided that that's what we wanted. You wouldn't think that tea could be that aromatic, but a quick whiff proved me wrong. The aroma was very strong, in a good way. We waited about 5 minutes while our iced tea was steeping. It's about $2.change for a 20oz cup. Not a bad deal! The iced tea tasted a little watered down compared to what I was expecting, but I wasn't disappointed.

Tasty, inexpensive, and healthy. We'll come back for more.","Q-lz4ZAYDGk0kE-P2Hncsg",4,"2013-05-28",0,"review",0
"3543",1,"fseyQ6r6P7Z29syG1hj4Lw","vKHI6lxI1wuJ1aXXdfZ-ig","A tiny shoppe with a big tea selection.  Dan (owner) is the man with the patience to guide you to tea nirvana.  Don't be afraid to ask him all your hard-hitting herbal questions!

Tops in my books: Sweet Mango on the rocks when it's hot out, steeped Roasted Almond with soy milk on cold days.  But really, you can't go wrong with any tea flavour in the store. GO THERE NOW.","Q-lz4ZAYDGk0kE-P2Hncsg",5,"2011-09-21",2,"review",1
"3544",0,"rlos7HHbNz5iq5Bx8M1T2g","41__u9kcmyOmPYlTSrOTIQ","I work next door to this place and I love it. I'm a big fan of loose leaf tea, so having this place so close is great. The owner is such a nice guy. He's very knowledgeable about his product, and that helps, since there's so many flavours to choose from. He got me onto a tea called lapacho when I had a cold, and it's become a new favorite. This place has top-notch customer service and product, and deserves a 5 star rating. I highly recommend visiting if you're in the neighbourhood.","Q-lz4ZAYDGk0kE-P2Hncsg",5,"2012-12-06",0,"review",1
"3545",2,"YgavGxfAdjhkkbwlAY_9ZQ","zg8kiy719EmA2cHwxL3drg","I'm really digging this tea shop. I'm not in the area as often as I'd like to be, but when I am, I usually stop in for a cup of tea. It's a tiny space, but houses a nice variety of in house made tea blends. I didn't think the selection was really that small, but I think it's a sign of quality. Kind of like a carefully selected wine list at a restaurant rather than I ""here is every single wine we could buy ever"" list.

Service has been lovely.  The owner is consistently a nice, helpful person, and answers questions about tea and recommends things as needed.

They've got a nice variety of in house made tea blends. But since I'm a creature of habit (at least with tea) I will probably just order an earl grey or a cacao tea probably forever. I like that the cacao is from Chocosol, and that the tea tastes like some kind of chocolate magic, while still being light.

I'm going to have to look into some of their tea mixology classes!","Q-lz4ZAYDGk0kE-P2Hncsg",4,"2013-04-05",2,"review",2
"3546",0,"LQG9wFTmscbAATp8QWj1hg","ovGJd3NHNQ8MdxSS7ArqIQ","I was on a tea hunt with a friend, this was recommended by Yelp so I made an effort to find this place!

In fact it's on Adelaide Street, go west from Spadina. it's not exactly close to the intersection, you can't see it until you're walking west on Adelaide.

This is a very small place -even its door was so small. You would only notice this tea shop when you find its shop sign (or if you already know of its location).

When we entered, they looked at us blankly because they were expecting someone else. I don't think they were expecting customers that day, they were holding an event to promote their new online tea subscription service (pretty cool right?)

Anyways, so the guy who helped us find the right teas was wonderful. He was patient especially in waiting for this indecisive duo to find the right teas. 

THE TEA SHOP INFO:
- super small shop
- very few selections. Still they have green, black, oolong, white, and roiboos
- minimum amount is 50g per tea
- $2 sample teas!!!!! ANY tea, comes in a cute test tube. Just $2. Pretty awesome.

The $2 tea sample is honestly the BEST thing ever. The test tube can fit enough leaves for about 2-3 cups of tea, and it's so cute. Totally fun as gifts.

I didn't give it 5 stars because there are too few selections of teas, and I didn't like most of the teas to be honest. Most of their teas have strong smelling ingredients such as cinnamon, chocolate, nuts, and especially the dessert teas (like the Tiramisu).  I personally prefer fruity, flowery, and teas that have less strong (and less contrasting) smells. The fruity teas I buy do not have any sort of ""accent"" smell.

Still, please please check this place out if you're a tea lover. Try those $2 tea samples!","Q-lz4ZAYDGk0kE-P2Hncsg",4,"2013-03-15",0,"review",0
"3547",0,"WMaGQc3MoES5O4FCw3TuRg","rZUoDS5tAoWuq0B6rCb2UQ","Leider ist die schön gelegene Anlage in einem schlechten Zustand! Die Bahnen sind krumm und schief und teilweise notdürftig geflickt. Da geht der Spaß manchmal flöten. Der Eintrittspreis von 2,50 EUR ist sehr günstig, aber man muss sich fragen, ob ein etwas höherer Preis nicht der Wartung der Anlage dienlich wäre. Das wäre aus meiner Sicht der Fall.","9-HjDIl4VRmTP23g0elUEw",2,"2013-09-04",0,"review",0
"3548",0,"E59Q31jChAU0obvseX_jYw","LRLSRcowzbAgdfPA05nomQ","Diesen Minigolfplatz gibt es schon seit meiner Kindheit. Und auch der Besitzer ist immernoch derselbe.
Hier macht es Spaß!!
Tolle Bahnen, gutes Eis und eine Ruhe....
Die Minigolf-Oase!","9-HjDIl4VRmTP23g0elUEw",5,"2008-05-19",0,"review",0
"3549",0,"AsTafO97fC-Aj2qo8jkrTg","gAiey96Qt9zpi1YZzJ_Hdg","Minigolfanlage in Sindelfingen (Eichholz) mit Eternitbahnen, die ihre besten Jahre bereits hinter sich hat. Insgesamt noch gut zu bespielen.
Preislich mit 2,50 EUR (2011) für einen Erwachsenen im Rahmen. Schön das es Getränke, Eis und kleine Speisen gibt.","9-HjDIl4VRmTP23g0elUEw",4,"2011-10-04",0,"review",0
"3550",0,"hfrlX3S4D_bBWBTOctgTig","nZkiu_P_4op7g0nEctD23w","So if you have a choice do not come to this post office. 2:59 apparently is the same as 3pm. It's sad that I was in before the actual shut down time, however I guess they wanted to go home early.  ZERO STARS.","6gAAEQxKNlmpuLz0ZmKx5Q",1,"2015-10-24",0,"review",0
"3551",0,"eX_aNZRkbWZPsHzxG-WVXw","nE0oo9YXCk1FAEJ1b_Ukgw","never been out of there under 45 minutes after 5pm. I go about once a month or so since they opened as I cannot get there earlier. expect to make your visit part of your evening .they usually  have 1 clerk and a dozen people in line","6gAAEQxKNlmpuLz0ZmKx5Q",1,"2015-04-02",0,"review",0
"3552",0,"B8WruADju0mx5FlkLfYYfw","rWxtpe1DeItPCZQ5DwuuTA","The people who work here are pretty darn friendly the few times I visited this place, the service was done swiftly and with a smile. One of the packages I received got wrong postage because the sender should have used a flat rate postage. I had no idea about this and they were supposed to charge me $5 but they let it slide mainly because I was clueless to the whole process. Now that's nice service.","6gAAEQxKNlmpuLz0ZmKx5Q",5,"2013-09-13",0,"review",0
"3553",3,"oA26X4DbBC91OHDvEqBv-A","tv0tVMoqG05w3EFeZcJu-Q","So I have a theory. The architects at the Westin really wanted to build an obstacle course as part of the hotel. And so they did. But then they couldn't figure out how to market it. So they decided to turn that obstacle course into a restaurant instead, and they called it the Penn City Grill.

Now, the food isn't too bad, and the sushi is decent. But the service is so slow and so inefficient at the Penn City Grill, that it's almost comical to watch the waitstaff run back and forth, without any rhyme or reason, because anything you ask for -- menu, silverware, napkins, check -- requires at minimum two laps around the obstacle course.

So eventually, I stopped expecting the waitstaff to come around, and just enjoyed the show. Never mind that the restaurant is at most 25% full. Stuff just takes that long.

Bravo, Penn City Grill! If that's the goal you were aiming for, you certainly succeeded.","EHGKrUgGpxYpfs4N3paJ1w",2,"2015-02-23",4,"review",3
"3554",1,"A0y8IqhA4P2vjSGZ93IO4Q","1_1vqzGWVTrEotPwm2Y4ow","They are nice and try hard. Apart from that all of the reviews are accurate and on point. Not going to plan on going back. It's amazing to me that all of the negative reviews span several years but that there has been no change. Where there is a will there's a way. Conversely without a will there's no way.","EHGKrUgGpxYpfs4N3paJ1w",2,"2016-05-03",1,"review",0
"3555",0,"ThkRYqLyPL9pdethCPs8Bw","SP0QCQNXan7e-P-jD4leIA","Breakfast, Ray was a peppy as a cup of coffee, service was quick. The menu is standard and limited but they accommodated my every request. Not cheap.","EHGKrUgGpxYpfs4N3paJ1w",3,"2013-01-08",1,"review",0
"3556",0,"ovB6zaO3xopgrY0hsVzzTw","9zQ3nl8BropICyRtxVcl6w","Don't come here is your a hotel guest and looking for a quick bite to eat.   Slow service.  The place was only one-third filled and it took them 5 minutes to greet me.  Your a big hotel restaurant... You should be able to handle the needs of your hotel guests.","EHGKrUgGpxYpfs4N3paJ1w",1,"2014-01-04",2,"review",0
"3557",1,"9lhZd8oHmdpHI-narT6pOA","wJdxD8T3BpKtH8kDN_Lneg","The service and food were very good.  The prices were very expensive for what you get.

We had a table of four and were promptly greeted (after we found it hidden behind the elevator).  

The meal consisted of a BLT Benedict, Turkey omelet, breakfast quesadilla and some toast with ham.

Everyone really enjoyed the food.  We even tasted each other's because there were compliments on the flavors.

That said, $66 + tip for breakfast for four is too expensive.","EHGKrUgGpxYpfs4N3paJ1w",3,"2016-09-14",0,"review",0
"3558",1,"Ibczgs0_n-opj9LkM6hymA","Az7L8PABHB7eBqCtaI4wwA","I ride by the Redpath factory every day. Twice. One day i noticed a little wee sign saying ""Musuem"". Hmm... museum you say? I'm curious. A museum about sugar? 
My friend and I were both curious and stopped in one day on our way home from work. It was a Sunday and they weren't open but they gave us the hours so we could come back when they were open.  So we returned the next day after work, parked our bikes at the bike rack out front and headed in, not really sure where we were headed. 
Inside the main door is just a small security desk. The guard asked us if we had an appointment.  Nope. We told him we had come just yesterday to ask when they were open and were told we could come back today. The flyer he gave us with the hours said they'd be open and didn't say anything about needing an appointment. 
After a phone call and a few minutes of confusion, we were escorted to the back of the building and told to walk towards a guy wearing a white lab coat at the back of the property. He stood back there with a wide stance and his arms crossed in a strange intimidating way. But when we got up close, he was just an odd white hairded, mutton-chopped older man with a fun British accent. He showed us into the Museum and told us that he was just finishing up with a group of seniors (weird?) and then we would have the place to ourselves. 
The displays were really nicely put together, going over the history of John Redpath and how he came to Canada and first started his businesses.  Once we really got reading about him, it was pretty interesting. The strange museum man would pop in and out every once in a while to see if we had any questions. My only question was if they ever did tours of the actually factory so i could see how sugar was really made. He said they didn't do that because it's a food production factory and everything is all sealed up for health standards. Darn. 
It was a strange afternoon at the Redpath Museum, but a fun little piece of Toronto (and Montreal) history.","F9d_0hkJodk_mjcVmfuKrg",3,"2012-07-18",0,"review",0
"3559",0,"JLv2Dmfj73-I0d9N41tz1A","Biz70hdWhpfa5hi4m5hVcw","came here during doors open, seemed a bit lackluster, so far as tours have gone 
they had a tent with a tv talking about sugar, with some samples, and then we got to walk into the big warehouse where they store all the sugar. nice to see, but could have went without","F9d_0hkJodk_mjcVmfuKrg",2,"2016-01-13",0,"review",0
"3560",3,"D8KDGxSPMoOYU50BSEuJeQ","x7TrdRg-ozheHntAom8O7g","While I was being yelled at by the white haired bloke w/ wiry mutton chops about the dangers of walking through the parking lot and how we had to walk hand-in-hand with a partner and also the rules of the place due to federal food regulations, I was like Geez, please!

My joke to our group (we had arranged for this tour midweek): For someone who works in a sugar factory, he sure isn't sweet.

har har!

Mutton Chops didn't bother to say hello. Our group, 7 parents and 11 home schooled kids ages 5 to 15 attempted a greeting when he started roaring the rules.

ooooKay!

But wait, I'm a fan? 

Yeah, a fan.

Once past the formalities, the barked orders and the chastising of an elderly woman (not part of my immediate group) for eating nuts (against aforementioned food regulations!), a great time was had. Mutton Chops turned out to be a great guide, passionate about his subject and a good story teller.

Did you know that....

You can watch the sugar boat barges unload raw sugar using giant cranes?
Redpath Senior had 17 children but 5 of them died?
You can wear a corset and not pass out?
The factory operates 7 days a week, 24 hours a day?
It takes 10 hours to take raw sugar and refine it into Redpath sugar?
The original Redpath family mansion in Montreal (now gone) included central heat and three indoor washrooms?
Brown sugar is just white sugar with the molasses added back in?

My youngest boy, 7, said, Can you believe it-- they take the molasses out and then they *add it back in*?!!

Random bonus: the museum includes a display of ""sugar art"": figures from the Harry Potter series fashioned out of sugar. 

Stupefy!","F9d_0hkJodk_mjcVmfuKrg",4,"2011-10-19",3,"review",3
"3561",0,"xn56PSAS3IgtjHPYAUxNIA","nXvxqtxMOtsYR0mmIemsZA","The sausages are wonderful just like at any other William J Walter location. 

The one star rating is for the rude treatment I received from the manager/owner of this location.

Arriving home to find that one of my four sausages was half torn open (the store owner had stuffed them into the same bag as the plastic container of sauerkraut), I returned to ask for a replacement. The owner, annoyed, refused saying that he ""couldn't"" replace it and that I'd have to pay for a new one. When I insisted that as the owner of the store it was indeed in his power to replace it, he angrily snatched the sausage out of the bag, slammed it into the trash can, dumped a new sausage in and shoved the open bag at me growled ""Es-tu content?"".

Non, je ne suis /pas/ content.","2QFXPtto9n7BGv2pfnek0w",1,"2014-08-06",0,"review",0
"3562",0,"-NwDw6HgVpA4ys6WYcI6Xg","mk8aIP6MGUYFw9L08a-f2Q","Un lieu qui n'est pas sans rappeler les ripailles des festibières... Effectivement, la petite saucisserie offre une bonne sélection brassicole; plus de 150 choix de bières de microbrasseries québécoises : McAuslan, Dieu du Ciel! Simple Malt, l'Alchimiste, etc.... Encore des découvertes!... Je me suis procuré deux bière prestigieuses du brasseur Le Lion d'Or (Sherbrooke); une Ambrée d'amour, bière stimulante dans laquelle a été incorporé un mélange mystique de 4 aphrodisiaques, et La Blonde des Cantons, bière blonde de soif, très rafraîchissante... 

La bière est ici en harmonie avec la cinquantaine de saucisses proposées (c'est le plus grand choix que j'aie jamais vu) derrière un vaste comptoir. Plusieurs sont sans gluten et substances laitières. Ce n'est pas un hasard, ces deux acolytes se marient parfaitement, même que le personnel n'hésitera pas à vous suggérer les meilleurs combinaisons afin de soutirer le meilleur gustatif qu'ont à offrir ces deux éléments prisés des gourmets. À vrai dire, chacune des saucisse a son complice houblonné.  Je fus surpris d'apprendre qu'une bière bien faite contient un certain nombre non-négligeable d'antioxydants ralentissant le vieillissement des tissus dermiques. C'est également une boisson riche en sels minéraux, vitamines et acides aminés. Depuis le temps que j'en bois!... C'est pas tombé dans l'oreille d'un sourd...

Leurs saucisses, d'après la dégustation gratuite, sont délicieuses. Moi qui ne suis pas friand du feta, avoue avoir adoré celle qui en était fourrée... Quelques repas sont aussi servis pour emporter. Ainsi me suis-je déchiré une dizaine de minute à savoir si je devais ou non me prendre leur sandwich à la viande fumé ou aux saucisses... S'il y avait eu des tables sur place, je n'aurais pas hésité une seconde...","2QFXPtto9n7BGv2pfnek0w",5,"2011-01-21",1,"review",0
"3563",0,"dfB-XW_RwAcIKmFrZK7U1A","XjP6WRBPHi85Suqev-XZsg","I really enjoy the sausages bought here, they are what keep me coming back. They aren't cheap, but are oh so delicious! Service though is hit or miss, depending on who is working. And the way the sausages are wrapped (put in a flimsy bag) makes me want to plan ahead and bring a Tupperware. Those Styrofoam trays from the butcher/grocery seam wasteful and unnecessary, but they have an important role. 

Another reason to go in: super yummy sandwiches made on the spot. Bonus points if you eat them across the street in the park. They are made to your liking, with or without sauerkraut and pickles, mayo or mustard.","2QFXPtto9n7BGv2pfnek0w",4,"2015-07-26",0,"review",0
